seconds 	point x 	point y 	point z 	position x	position y	position z	flag    	
17.093  	0.722   	1.504   	1.328   	-0.000  	1.820   	-0.000  	-       	
17.110  	0.722   	1.504   	1.328   	-0.000  	1.820   	-0.000  	-       	
17.126  	0.722   	1.504   	1.328   	-0.000  	1.820   	-0.000  	-       	
17.143  	0.722   	1.504   	1.328   	-0.000  	1.820   	-0.000  	-       	
17.160  	0.724   	1.505   	1.326   	-0.000  	1.820   	-0.000  	-       	
17.176  	0.732   	1.505   	1.317   	-0.000  	1.820   	-0.000  	-       	
17.193  	0.740   	1.506   	1.312   	-0.000  	1.820   	-0.000  	-       	
17.210  	0.740   	1.506   	1.312   	-0.000  	1.820   	-0.000  	-       	
17.226  	0.740   	1.506   	1.312   	-0.000  	1.820   	-0.000  	-       	
17.243  	0.740   	1.506   	1.312   	-0.000  	1.820   	-0.000  	-       	
17.260  	0.740   	1.506   	1.312   	-0.000  	1.820   	-0.000  	-       	
17.276  	0.740   	1.506   	1.312   	-0.000  	1.820   	-0.000  	-       	
17.293  	0.740   	1.506   	1.312   	-0.000  	1.820   	-0.000  	-       	
17.310  	0.740   	1.506   	1.312   	-0.000  	1.820   	-0.000  	-       	
17.326  	0.740   	1.506   	1.312   	-0.000  	1.820   	-0.000  	-       	
17.343  	0.740   	1.506   	1.312   	-0.000  	1.820   	-0.000  	-       	
17.359  	0.740   	1.506   	1.312   	-0.000  	1.820   	-0.000  	-       	
17.377  	0.740   	1.506   	1.312   	-0.000  	1.820   	-0.000  	gaze fixated: volleyball	
17.393  	0.746   	1.503   	1.308   	-0.000  	1.820   	-0.000  	-       	
17.409  	0.750   	1.501   	1.305   	-0.000  	1.820   	-0.000  	-       	
17.426  	0.750   	1.501   	1.305   	-0.000  	1.820   	-0.000  	-       	
17.443  	0.750   	1.501   	1.305   	-0.000  	1.820   	-0.000  	-       	
17.460  	0.752   	1.501   	1.304   	-0.000  	1.820   	-0.000  	-       	
17.476  	0.752   	1.501   	1.304   	-0.000  	1.820   	-0.000  	-       	
17.493  	0.758   	1.501   	1.301   	-0.000  	1.820   	-0.000  	-       	
17.510  	0.761   	1.501   	1.300   	-0.000  	1.820   	-0.000  	-       	
17.526  	0.770   	1.500   	1.296   	-0.000  	1.820   	-0.000  	-       	
17.543  	0.779   	1.507   	1.294   	-0.000  	1.820   	-0.000  	-       	
17.560  	0.784   	1.512   	1.293   	-0.000  	1.820   	-0.000  	-       	
17.577  	0.787   	1.514   	1.293   	-0.000  	1.820   	-0.000  	-       	
17.593  	0.787   	1.519   	1.293   	-0.000  	1.820   	-0.000  	-       	
17.610  	0.790   	1.521   	1.293   	-0.000  	1.820   	-0.000  	-       	
17.627  	0.790   	1.521   	1.293   	-0.000  	1.820   	-0.000  	-       	
17.643  	0.790   	1.521   	1.293   	-0.000  	1.820   	-0.000  	-       	
17.660  	0.790   	1.523   	1.294   	-0.000  	1.820   	-0.000  	-       	
17.677  	0.790   	1.523   	1.294   	-0.000  	1.820   	-0.000  	-       	
17.693  	0.790   	1.523   	1.294   	-0.000  	1.820   	-0.000  	-       	
17.710  	0.790   	1.523   	1.294   	-0.000  	1.820   	-0.000  	-       	
17.727  	0.790   	1.523   	1.294   	-0.000  	1.820   	-0.000  	-       	
17.743  	0.790   	1.523   	1.294   	-0.000  	1.820   	-0.000  	-       	
17.760  	0.790   	1.523   	1.294   	-0.000  	1.820   	-0.000  	-       	
17.777  	0.783   	1.526   	1.296   	-0.000  	1.820   	-0.000  	-       	
17.793  	0.773   	1.536   	1.302   	-0.000  	1.820   	-0.000  	-       	
17.810  	0.766   	1.539   	1.305   	-0.000  	1.820   	-0.000  	-       	
17.827  	0.766   	1.539   	1.305   	-0.000  	1.820   	-0.000  	-       	
17.843  	0.766   	1.539   	1.305   	-0.000  	1.820   	-0.000  	-       	
17.860  	0.766   	1.539   	1.305   	-0.000  	1.820   	-0.000  	-       	
17.877  	0.766   	1.539   	1.305   	-0.000  	1.820   	-0.000  	-       	
17.893  	0.766   	1.539   	1.305   	-0.000  	1.820   	-0.000  	-       	
17.910  	0.766   	1.539   	1.305   	-0.000  	1.820   	-0.000  	-       	
17.927  	0.766   	1.539   	1.305   	-0.000  	1.820   	-0.000  	-       	
17.943  	0.766   	1.539   	1.305   	-0.000  	1.820   	-0.000  	-       	
17.960  	0.766   	1.539   	1.305   	-0.000  	1.820   	-0.000  	-       	
17.977  	0.766   	1.539   	1.305   	-0.000  	1.820   	-0.000  	-       	
17.993  	0.764   	1.539   	1.306   	-0.000  	1.820   	-0.000  	-       	
18.010  	0.762   	1.539   	1.307   	-0.000  	1.820   	-0.000  	-       	
18.027  	0.762   	1.539   	1.307   	-0.000  	1.820   	-0.000  	-       	
18.043  	0.757   	1.537   	1.308   	-0.000  	1.820   	-0.000  	-       	
18.060  	0.755   	1.537   	1.309   	-0.000  	1.820   	-0.000  	-       	
18.077  	0.750   	1.534   	1.311   	-0.000  	1.820   	-0.000  	-       	
18.093  	0.748   	1.530   	1.311   	-0.000  	1.820   	-0.000  	-       	
18.110  	0.744   	1.527   	1.313   	-0.000  	1.820   	-0.000  	-       	
18.127  	0.741   	1.525   	1.314   	-0.000  	1.820   	-0.000  	-       	
18.143  	0.739   	1.520   	1.314   	-0.000  	1.820   	-0.000  	-       	
18.160  	0.739   	1.520   	1.314   	-0.000  	1.820   	-0.000  	-       	
18.177  	0.737   	1.518   	1.315   	-0.000  	1.820   	-0.000  	-       	
18.193  	0.737   	1.515   	1.315   	-0.000  	1.820   	-0.000  	-       	
18.210  	0.735   	1.510   	1.316   	-0.000  	1.820   	-0.000  	-       	
18.227  	0.735   	1.510   	1.316   	-0.000  	1.820   	-0.000  	-       	
18.244  	0.734   	1.508   	1.316   	-0.000  	1.820   	-0.000  	-       	
18.260  	0.734   	1.505   	1.316   	-0.000  	1.820   	-0.000  	-       	
18.277  	0.732   	1.500   	1.317   	-0.000  	1.820   	-0.000  	-       	
18.294  	0.731   	1.498   	1.319   	-0.000  	1.820   	-0.000  	-       	
18.310  	0.731   	1.495   	1.319   	-0.000  	1.820   	-0.000  	-       	
18.327  	0.731   	1.495   	1.319   	-0.000  	1.820   	-0.000  	-       	
18.344  	0.731   	1.493   	1.319   	-0.000  	1.820   	-0.000  	-       	
18.360  	0.731   	1.490   	1.319   	-0.000  	1.820   	-0.000  	-       	
18.377  	0.731   	1.490   	1.319   	-0.000  	1.820   	-0.000  	-       	
18.394  	0.731   	1.485   	1.320   	-0.000  	1.820   	-0.000  	-       	
18.410  	0.731   	1.485   	1.320   	-0.000  	1.820   	-0.000  	-       	
18.427  	0.731   	1.485   	1.320   	-0.000  	1.820   	-0.000  	-       	
18.444  	0.732   	1.480   	1.321   	-0.000  	1.820   	-0.000  	-       	
18.460  	0.733   	1.472   	1.323   	-0.000  	1.820   	-0.000  	-       	
18.477  	0.733   	1.469   	1.323   	-0.000  	1.820   	-0.000  	-       	
18.494  	0.733   	1.469   	1.323   	-0.000  	1.820   	-0.000  	-       	
18.510  	0.734   	1.467   	1.324   	-0.000  	1.820   	-0.000  	-       	
18.527  	0.736   	1.464   	1.324   	-0.000  	1.820   	-0.000  	-       	
18.544  	0.741   	1.459   	1.323   	-0.000  	1.820   	-0.000  	-       	
18.560  	0.745   	1.456   	1.321   	-0.000  	1.820   	-0.000  	-       	
18.577  	0.750   	1.453   	1.319   	-0.000  	1.820   	-0.000  	-       	
18.594  	0.753   	1.450   	1.319   	-0.000  	1.820   	-0.000  	-       	
18.610  	0.761   	1.441   	1.320   	-0.000  	1.820   	-0.000  	-       	
18.627  	0.764   	1.438   	1.321   	-0.000  	1.820   	-0.000  	-       	
18.644  	0.770   	1.435   	1.321   	-0.000  	1.820   	-0.000  	-       	
18.660  	0.775   	1.435   	1.319   	-0.000  	1.820   	-0.000  	-       	
18.677  	0.777   	1.435   	1.319   	-0.000  	1.820   	-0.000  	-       	
18.694  	0.777   	1.435   	1.319   	-0.000  	1.820   	-0.000  	-       	
18.710  	0.777   	1.435   	1.319   	-0.000  	1.820   	-0.000  	-       	
18.727  	0.777   	1.435   	1.319   	-0.000  	1.820   	-0.000  	-       	
18.744  	0.777   	1.435   	1.319   	-0.000  	1.820   	-0.000  	-       	
18.761  	0.782   	1.434   	1.317   	-0.000  	1.820   	-0.000  	-       	
18.777  	0.787   	1.434   	1.317   	-0.000  	1.820   	-0.000  	-       	
18.794  	0.793   	1.439   	1.312   	-0.000  	1.820   	-0.000  	-       	
18.811  	0.797   	1.442   	1.310   	-0.000  	1.820   	-0.000  	-       	
18.827  	0.799   	1.444   	1.308   	-0.000  	1.820   	-0.000  	-       	
18.844  	0.799   	1.450   	1.304   	-0.000  	1.820   	-0.000  	-       	
18.860  	0.801   	1.453   	1.303   	-0.000  	1.820   	-0.000  	-       	
18.877  	0.801   	1.453   	1.303   	-0.000  	1.820   	-0.000  	-       	
18.894  	0.801   	1.453   	1.303   	-0.000  	1.820   	-0.000  	-       	
18.911  	0.803   	1.455   	1.302   	-0.000  	1.820   	-0.000  	-       	
18.927  	0.803   	1.455   	1.302   	-0.000  	1.820   	-0.000  	-       	
18.944  	0.803   	1.458   	1.300   	-0.000  	1.820   	-0.000  	-       	
18.961  	0.804   	1.464   	1.298   	-0.000  	1.820   	-0.000  	-       	
18.977  	0.803   	1.469   	1.296   	-0.000  	1.820   	-0.000  	-       	
18.994  	0.804   	1.477   	1.293   	-0.000  	1.820   	-0.000  	-       	
19.011  	0.803   	1.482   	1.292   	-0.000  	1.820   	-0.000  	-       	
19.027  	0.802   	1.490   	1.291   	-0.000  	1.820   	-0.000  	-       	
19.044  	0.802   	1.493   	1.291   	-0.000  	1.820   	-0.000  	-       	
19.061  	0.802   	1.498   	1.291   	-0.000  	1.820   	-0.000  	-       	
19.077  	0.805   	1.505   	1.290   	-0.000  	1.820   	-0.000  	-       	
19.094  	0.805   	1.508   	1.290   	-0.000  	1.820   	-0.000  	-       	
19.111  	0.805   	1.508   	1.290   	-0.000  	1.820   	-0.000  	-       	
19.127  	0.805   	1.510   	1.291   	-0.000  	1.820   	-0.000  	-       	
19.144  	0.805   	1.510   	1.291   	-0.000  	1.820   	-0.000  	-       	
19.161  	0.805   	1.515   	1.291   	-0.000  	1.820   	-0.000  	-       	
19.177  	0.803   	1.522   	1.292   	-0.000  	1.820   	-0.000  	-       	
19.194  	0.802   	1.530   	1.294   	-0.000  	1.820   	-0.000  	-       	
19.210  	0.797   	1.535   	1.296   	-0.000  	1.820   	-0.000  	-       	
19.227  	0.788   	1.540   	1.299   	-0.000  	1.820   	-0.000  	-       	
19.244  	0.786   	1.542   	1.301   	-0.000  	1.820   	-0.000  	-       	
19.261  	0.784   	1.545   	1.302   	-0.000  	1.820   	-0.000  	-       	
19.277  	0.779   	1.545   	1.303   	-0.000  	1.820   	-0.000  	-       	
19.294  	0.779   	1.545   	1.303   	-0.000  	1.820   	-0.000  	-       	
19.311  	0.779   	1.545   	1.303   	-0.000  	1.820   	-0.000  	-       	
19.327  	0.779   	1.545   	1.303   	-0.000  	1.820   	-0.000  	-       	
19.344  	0.779   	1.545   	1.303   	-0.000  	1.820   	-0.000  	-       	
19.361  	0.768   	1.546   	1.307   	-0.000  	1.820   	-0.000  	-       	
19.377  	0.753   	1.546   	1.315   	-0.000  	1.820   	-0.000  	-       	
19.394  	0.732   	1.536   	1.326   	-0.000  	1.820   	-0.000  	-       	
19.411  	0.716   	1.527   	1.342   	-0.000  	1.820   	-0.000  	-       	
19.427  	0.703   	1.520   	1.364   	-0.000  	1.820   	-0.000  	-       	
19.444  	0.701   	1.519   	1.371   	-0.000  	1.820   	-0.000  	-       	
19.461  	0.698   	1.512   	1.385   	-0.000  	1.820   	-0.000  	-       	
19.478  	0.697   	1.507   	1.394   	-0.000  	1.820   	-0.000  	-       	
19.494  	0.698   	1.500   	1.418   	-0.000  	1.820   	-0.000  	-       	
19.511  	3.753   	-0.008  	7.911   	-0.000  	1.820   	-0.000  	-       	
19.528  	3.597   	-0.008  	7.834   	-0.000  	1.820   	-0.000  	gaze ended: volleyball	
19.544  	3.224   	-0.008  	7.514   	-0.000  	1.820   	-0.000  	-       	
19.560  	2.968   	-0.004  	7.229   	-0.000  	1.820   	-0.000  	-       	
19.577  	2.777   	0.004   	6.982   	-0.000  	1.820   	-0.000  	-       	
19.594  	2.633   	-0.008  	6.870   	-0.000  	1.820   	-0.000  	-       	
19.611  	2.427   	-0.008  	6.642   	-0.000  	1.820   	-0.000  	-       	
19.628  	2.263   	0.006   	6.412   	-0.000  	1.820   	-0.000  	-       	
19.644  	2.165   	0.006   	6.356   	-0.000  	1.820   	-0.000  	-       	
19.661  	2.050   	0.003   	6.275   	-0.000  	1.820   	-0.000  	-       	
19.677  	1.982   	0.000   	6.265   	-0.000  	1.820   	-0.000  	-       	
19.694  	1.909   	0.003   	6.276   	-0.000  	1.820   	-0.000  	-       	
19.711  	1.808   	0.006   	6.296   	-0.000  	1.820   	-0.000  	-       	
19.728  	1.699   	0.006   	6.327   	-0.000  	1.820   	-0.000  	-       	
19.745  	1.579   	0.006   	6.358   	-0.000  	1.820   	-0.000  	-       	
19.761  	1.459   	0.006   	6.386   	-0.000  	1.820   	-0.000  	-       	
19.777  	1.351   	0.006   	6.369   	-0.000  	1.820   	-0.000  	-       	
19.794  	1.305   	0.006   	6.299   	-0.000  	1.820   	-0.000  	-       	
19.811  	1.259   	0.004   	6.277   	-0.000  	1.820   	-0.000  	-       	
19.828  	1.195   	-0.000  	6.264   	-0.000  	1.820   	-0.000  	-       	
19.844  	1.085   	0.003   	6.274   	-0.000  	1.820   	-0.000  	-       	
19.861  	0.965   	0.005   	6.283   	-0.000  	1.820   	-0.000  	-       	
19.878  	0.856   	0.006   	6.298   	-0.000  	1.820   	-0.000  	-       	
19.894  	0.767   	0.006   	6.310   	-0.000  	1.820   	-0.000  	-       	
19.911  	0.708   	0.006   	6.317   	-0.000  	1.820   	-0.000  	-       	
19.928  	0.698   	0.006   	6.318   	-0.000  	1.820   	-0.000  	-       	
19.945  	0.665   	-0.008  	6.485   	-0.000  	1.820   	-0.000  	-       	
19.961  	0.597   	-0.008  	6.532   	-0.000  	1.820   	-0.000  	-       	
19.978  	0.570   	-0.008  	6.574   	-0.000  	1.820   	-0.000  	-       	
19.994  	0.101   	1.447   	1.359   	-0.000  	1.820   	-0.000  	-       	
20.011  	0.092   	1.459   	1.334   	-0.000  	1.820   	-0.000  	gaze started: basketball	
20.028  	0.085   	1.467   	1.321   	0.000   	1.820   	-0.000  	-       	
20.044  	0.078   	1.471   	1.313   	-0.000  	1.820   	-0.000  	-       	
20.061  	0.076   	1.472   	1.310   	-0.000  	1.820   	-0.000  	-       	
20.078  	0.072   	1.473   	1.307   	0.000   	1.820   	-0.000  	-       	
20.094  	0.055   	1.483   	1.294   	0.000   	1.820   	-0.000  	-       	
20.111  	0.040   	1.494   	1.286   	0.000   	1.820   	-0.000  	-       	
20.128  	0.024   	1.501   	1.282   	0.000   	1.820   	-0.000  	-       	
20.145  	0.012   	1.506   	1.280   	0.000   	1.820   	-0.000  	-       	
20.161  	-0.006  	1.511   	1.280   	0.000   	1.820   	-0.000  	-       	
20.177  	-0.012  	1.515   	1.281   	0.000   	1.820   	-0.000  	-       	
20.194  	-0.012  	1.515   	1.281   	0.000   	1.820   	-0.000  	-       	
20.211  	-0.018  	1.514   	1.282   	0.000   	1.820   	-0.000  	-       	
20.228  	-0.020  	1.516   	1.282   	0.000   	1.820   	-0.000  	-       	
20.244  	-0.024  	1.516   	1.283   	0.000   	1.820   	-0.000  	-       	
20.261  	-0.026  	1.516   	1.283   	0.000   	1.820   	-0.000  	-       	
20.278  	-0.026  	1.516   	1.283   	0.000   	1.820   	-0.000  	-       	
20.294  	-0.026  	1.516   	1.283   	0.000   	1.820   	-0.000  	-       	
20.311  	-0.026  	1.516   	1.283   	0.000   	1.820   	-0.000  	-       	
20.328  	-0.026  	1.516   	1.283   	0.000   	1.820   	-0.000  	-       	
20.345  	-0.028  	1.520   	1.284   	0.000   	1.820   	-0.000  	-       	
20.361  	-0.030  	1.528   	1.287   	0.000   	1.820   	-0.000  	-       	
20.378  	-0.032  	1.530   	1.288   	0.000   	1.820   	-0.000  	-       	
20.395  	-0.032  	1.530   	1.288   	0.000   	1.820   	-0.000  	-       	
20.411  	-0.032  	1.530   	1.288   	0.000   	1.820   	-0.000  	-       	
20.428  	-0.032  	1.530   	1.288   	0.000   	1.820   	-0.000  	-       	
20.445  	-0.032  	1.530   	1.288   	0.000   	1.820   	-0.000  	-       	
20.461  	-0.032  	1.530   	1.288   	0.000   	1.820   	-0.000  	-       	
20.478  	-0.032  	1.530   	1.288   	0.000   	1.820   	-0.000  	-       	
20.494  	-0.032  	1.530   	1.288   	0.000   	1.820   	-0.000  	-       	
20.511  	-0.032  	1.530   	1.288   	0.000   	1.820   	-0.000  	gaze fixated: basketball	
20.527  	-0.032  	1.530   	1.288   	0.000   	1.820   	-0.000  	-       	
20.545  	-0.032  	1.530   	1.288   	0.000   	1.820   	-0.000  	-       	
20.561  	-0.032  	1.530   	1.288   	0.000   	1.820   	-0.000  	-       	
20.578  	-0.032  	1.530   	1.288   	0.000   	1.820   	-0.000  	-       	
20.595  	-0.032  	1.530   	1.288   	0.000   	1.820   	-0.000  	-       	
20.611  	-0.034  	1.532   	1.289   	0.000   	1.820   	-0.000  	-       	
20.628  	-0.036  	1.530   	1.289   	0.000   	1.820   	-0.000  	-       	
20.645  	-0.038  	1.527   	1.289   	0.000   	1.820   	-0.000  	-       	
20.661  	-0.038  	1.527   	1.289   	0.000   	1.820   	-0.000  	-       	
20.678  	-0.038  	1.527   	1.289   	0.000   	1.820   	-0.000  	-       	
20.695  	-0.038  	1.523   	1.288   	0.000   	1.820   	-0.000  	-       	
20.711  	-0.038  	1.521   	1.287   	0.000   	1.820   	-0.000  	-       	
20.728  	-0.038  	1.521   	1.287   	0.000   	1.820   	-0.000  	-       	
20.744  	-0.036  	1.518   	1.286   	0.000   	1.820   	-0.000  	-       	
20.761  	-0.034  	1.514   	1.285   	0.000   	1.820   	-0.000  	-       	
20.778  	-0.032  	1.510   	1.284   	0.000   	1.820   	-0.000  	-       	
20.795  	-0.030  	1.505   	1.283   	0.000   	1.820   	-0.000  	-       	
20.812  	-0.024  	1.499   	1.281   	0.000   	1.820   	-0.000  	-       	
20.828  	-0.020  	1.498   	1.280   	0.000   	1.820   	-0.000  	-       	
20.845  	-0.014  	1.496   	1.280   	0.000   	1.820   	-0.000  	-       	
20.861  	-0.010  	1.491   	1.280   	0.000   	1.820   	-0.000  	-       	
20.878  	-0.006  	1.491   	1.280   	0.000   	1.820   	-0.000  	-       	
20.894  	-0.006  	1.491   	1.280   	0.000   	1.820   	-0.000  	-       	
20.912  	-0.006  	1.491   	1.280   	0.000   	1.820   	-0.000  	-       	
20.928  	-0.002  	1.489   	1.280   	0.000   	1.820   	-0.000  	-       	
20.945  	-0.002  	1.489   	1.280   	0.000   	1.820   	-0.000  	-       	
20.961  	0.012   	1.489   	1.280   	0.000   	1.820   	-0.000  	-       	
20.978  	0.022   	1.489   	1.282   	0.000   	1.820   	-0.000  	-       	
20.994  	0.028   	1.488   	1.283   	0.000   	1.820   	-0.000  	-       	
21.011  	0.032   	1.488   	1.284   	0.000   	1.820   	-0.000  	-       	
21.028  	0.038   	1.492   	1.286   	0.000   	1.820   	-0.000  	-       	
21.044  	0.040   	1.494   	1.286   	0.000   	1.820   	-0.000  	-       	
21.061  	0.045   	1.496   	1.288   	0.000   	1.820   	-0.000  	-       	
21.078  	0.049   	1.499   	1.290   	0.000   	1.820   	-0.000  	-       	
21.095  	0.049   	1.499   	1.290   	0.000   	1.820   	-0.000  	-       	
21.112  	0.049   	1.502   	1.290   	0.000   	1.820   	-0.000  	-       	
21.128  	0.049   	1.502   	1.290   	0.000   	1.820   	-0.000  	-       	
21.145  	0.049   	1.502   	1.290   	0.000   	1.820   	-0.000  	-       	
21.161  	0.049   	1.502   	1.290   	0.000   	1.820   	-0.000  	-       	
21.178  	0.049   	1.502   	1.290   	0.000   	1.820   	-0.000  	-       	
21.195  	0.049   	1.508   	1.290   	0.000   	1.820   	-0.000  	-       	
21.211  	0.049   	1.514   	1.291   	0.000   	1.820   	-0.000  	-       	
21.228  	0.049   	1.520   	1.292   	0.000   	1.820   	-0.000  	-       	
21.245  	0.049   	1.524   	1.293   	0.000   	1.820   	-0.000  	-       	
21.261  	0.047   	1.537   	1.294   	0.000   	1.820   	-0.000  	-       	
21.278  	0.043   	1.541   	1.294   	0.000   	1.820   	-0.000  	-       	
21.295  	0.041   	1.543   	1.295   	0.000   	1.820   	-0.000  	-       	
21.312  	0.037   	1.547   	1.295   	0.000   	1.820   	-0.000  	-       	
21.328  	0.037   	1.547   	1.295   	0.000   	1.820   	-0.000  	-       	
21.345  	0.033   	1.548   	1.294   	0.000   	1.820   	-0.000  	-       	
21.362  	0.031   	1.548   	1.294   	0.000   	1.820   	-0.000  	-       	
21.379  	0.022   	1.548   	1.292   	0.000   	1.820   	-0.000  	-       	
21.395  	0.014   	1.549   	1.290   	0.000   	1.820   	-0.000  	-       	
21.411  	0.004   	1.549   	1.290   	0.000   	1.820   	-0.000  	-       	
21.428  	0.002   	1.549   	1.290   	0.000   	1.820   	-0.000  	-       	
21.445  	0.002   	1.549   	1.290   	0.000   	1.820   	-0.000  	-       	
21.462  	0.002   	1.549   	1.290   	0.000   	1.820   	-0.000  	-       	
21.478  	0.002   	1.549   	1.290   	0.000   	1.820   	-0.000  	-       	
21.495  	0.002   	1.549   	1.290   	0.000   	1.820   	-0.000  	-       	
21.512  	-0.006  	1.549   	1.290   	0.000   	1.820   	-0.000  	-       	
21.529  	-0.014  	1.547   	1.289   	0.000   	1.820   	-0.000  	-       	
21.545  	-0.020  	1.546   	1.290   	0.000   	1.820   	-0.000  	-       	
21.562  	-0.030  	1.540   	1.290   	0.000   	1.820   	-0.000  	-       	
21.578  	-0.039  	1.539   	1.292   	0.000   	1.820   	-0.000  	-       	
21.595  	-0.057  	1.536   	1.300   	0.000   	1.820   	-0.000  	-       	
21.612  	-0.076  	1.533   	1.312   	0.000   	1.820   	-0.000  	-       	
21.629  	-0.099  	1.527   	1.337   	0.000   	1.820   	-0.000  	-       	
21.645  	-0.632  	0.275   	7.038   	0.000   	1.820   	-0.000  	-       	
21.662  	-0.743  	0.273   	7.038   	0.000   	1.820   	-0.000  	gaze ended: basketball	
21.679  	-0.866  	0.270   	7.038   	0.000   	1.820   	-0.000  	-       	
21.695  	-1.001  	0.266   	7.038   	0.000   	1.820   	-0.000  	-       	
21.713  	-1.150  	0.274   	6.977   	0.000   	1.820   	-0.000  	-       	
21.729  	-1.397  	0.190   	7.325   	0.000   	1.820   	-0.000  	-       	
21.745  	-1.658  	0.181   	7.311   	0.000   	1.820   	-0.000  	-       	
21.762  	-1.802  	0.190   	7.354   	0.000   	1.820   	-0.000  	-       	
21.779  	-1.897  	0.190   	7.390   	0.000   	1.820   	-0.000  	-       	
21.795  	-1.959  	0.190   	7.435   	0.000   	1.820   	-0.000  	-       	
21.812  	-1.994  	0.190   	7.425   	0.000   	1.820   	-0.000  	-       	
21.829  	-2.075  	0.190   	7.403   	0.000   	1.820   	-0.000  	-       	
21.845  	-2.266  	0.190   	7.409   	0.000   	1.820   	-0.000  	-       	
21.862  	-2.475  	0.263   	7.229   	0.000   	1.820   	-0.000  	-       	
21.879  	-2.705  	0.310   	7.229   	0.000   	1.820   	-0.000  	-       	
21.895  	-2.770  	0.305   	7.229   	0.000   	1.820   	-0.000  	-       	
21.912  	-2.849  	0.300   	7.229   	0.000   	1.820   	-0.000  	-       	
21.929  	-2.849  	0.300   	7.229   	0.000   	1.820   	-0.000  	-       	
21.945  	-2.915  	0.269   	7.229   	0.000   	1.820   	-0.000  	-       	
21.962  	-2.984  	0.250   	7.236   	0.000   	1.820   	-0.000  	-       	
21.978  	-2.984  	0.250   	7.236   	0.000   	1.820   	-0.000  	-       	
21.995  	-3.540  	-0.008  	8.398   	0.000   	1.820   	-0.000  	-       	
22.012  	-3.553  	-0.008  	8.392   	0.000   	1.820   	-0.000  	-       	
22.029  	-3.632  	-0.008  	8.358   	0.000   	1.820   	-0.000  	-       	
22.045  	-3.658  	-0.008  	8.347   	0.000   	1.820   	-0.000  	-       	
22.062  	-3.658  	-0.008  	8.347   	0.000   	1.820   	-0.000  	-       	
22.079  	-3.571  	-0.008  	8.147   	0.000   	1.820   	-0.000  	-       	
22.095  	-3.555  	-0.008  	8.077   	0.000   	1.820   	-0.000  	-       	
22.112  	-3.555  	-0.008  	8.077   	0.000   	1.820   	-0.000  	-       	
22.129  	-3.555  	-0.008  	8.077   	0.000   	1.820   	-0.000  	-       	
22.145  	-3.555  	-0.008  	8.077   	0.000   	1.820   	-0.000  	-       	
22.162  	-3.555  	-0.008  	8.077   	0.000   	1.820   	-0.000  	-       	
22.179  	-3.555  	-0.008  	8.077   	0.000   	1.820   	-0.000  	-       	
22.196  	-3.525  	-0.008  	7.940   	0.000   	1.820   	-0.000  	-       	
22.212  	-3.493  	-0.008  	7.737   	0.000   	1.820   	-0.000  	-       	
22.229  	-3.542  	-0.008  	7.715   	0.000   	1.820   	-0.000  	-       	
22.246  	-3.566  	-0.008  	7.704   	0.000   	1.820   	-0.000  	-       	
22.262  	-3.566  	-0.008  	7.704   	0.000   	1.820   	-0.000  	-       	
22.279  	-3.566  	-0.008  	7.704   	0.000   	1.820   	-0.000  	-       	
22.296  	-3.566  	-0.008  	7.704   	0.000   	1.820   	-0.000  	-       	
22.313  	-3.590  	-0.008  	7.692   	0.000   	1.820   	-0.000  	-       	
22.329  	-3.686  	-0.008  	7.867   	0.000   	1.820   	-0.000  	-       	
22.346  	-0.667  	1.491   	1.399   	0.000   	1.820   	-0.000  	-       	
22.363  	-0.668  	1.489   	1.385   	0.000   	1.820   	-0.000  	gaze started: soccerball	
22.379  	-0.671  	1.497   	1.369   	0.000   	1.820   	-0.000  	-       	
22.396  	-0.671  	1.497   	1.369   	0.000   	1.820   	-0.000  	-       	
22.412  	-0.671  	1.497   	1.369   	0.000   	1.820   	-0.000  	-       	
22.429  	-0.676  	1.499   	1.354   	0.000   	1.820   	-0.000  	-       	
22.446  	-0.676  	1.499   	1.354   	0.000   	1.820   	-0.000  	-       	
22.462  	-0.676  	1.499   	1.354   	0.000   	1.820   	-0.000  	-       	
22.479  	-0.679  	1.500   	1.348   	0.000   	1.820   	-0.000  	-       	
22.496  	-0.680  	1.500   	1.346   	0.000   	1.820   	-0.000  	-       	
22.512  	-0.680  	1.500   	1.346   	0.000   	1.820   	-0.000  	-       	
22.529  	-0.680  	1.500   	1.346   	0.000   	1.820   	-0.000  	-       	
22.546  	-0.680  	1.500   	1.346   	0.000   	1.820   	-0.000  	-       	
22.562  	-0.680  	1.500   	1.346   	0.000   	1.820   	-0.000  	-       	
22.579  	-0.680  	1.500   	1.346   	0.000   	1.820   	-0.000  	-       	
22.596  	-0.680  	1.500   	1.346   	0.000   	1.820   	-0.000  	-       	
22.612  	-0.682  	1.498   	1.344   	0.000   	1.820   	-0.000  	-       	
22.629  	-0.682  	1.498   	1.344   	0.000   	1.820   	-0.000  	-       	
22.646  	-0.682  	1.496   	1.344   	0.000   	1.820   	-0.000  	-       	
22.662  	-0.682  	1.496   	1.344   	0.000   	1.820   	-0.000  	-       	
22.679  	-0.682  	1.496   	1.344   	0.000   	1.820   	-0.000  	-       	
22.696  	-0.682  	1.496   	1.344   	0.000   	1.820   	-0.000  	-       	
22.713  	-0.682  	1.496   	1.344   	0.000   	1.820   	-0.000  	-       	
22.729  	-0.682  	1.493   	1.344   	0.000   	1.820   	-0.000  	-       	
