vizconnect_config_desktop_3d.py
Object count: 	4 3
C:\Users\akp42\Desktop\SightLab VR Multi User 1.9\utils\resources/environment/dojo.osgb	C:\Users\akp42\Desktop\SightLab VR Multi User 1.9\utils\resources/gaze_point/gaze_point1.osgb	C:\Users\akp42\Desktop\SightLab VR Multi User 1.9\utils\resources/avatar/head/Male1.osgb	C:\Users\akp42\Desktop\SightLab VR Multi User 1.9\utils\resources/avatar/hands/controller1.osgb	
basketball	soccerball	volleyball

0.2504994000000025	[0.0, 0.0, -0.0]	[0.0, -0.0, 0.0]	[1.2006531953811646, 1.1651049135252833e-05, -0.8022851347923279]	[0.0, -0.0, 0.0]	[-1.8392483980278485e-06, 1.8199989795684814, 1.1476745385152753e-06]	[123.75112915039062, 51.57041931152344, -0.00020211187074892223]	[0.0888829156756401, 1.4463908672332764, -0.1803218424320221]	[123.93131256103516, 50.94041442871094, 1.5486051779589616e-05]	[0.0, 0.0, -0.0]	[0.0, -0.0, 0.0]	[0.0, 0.0, -0.0]	[0.0, -0.0, 0.0]	[0.0, 0.0, -0.0]	[0.0, -0.0, 0.0]	
0.26728740000000073	[0.0, 0.0, -0.0]	[0.0, -0.0, 0.0]	[1.2254226207733154, 1.1647242899925914e-05, -0.824417769908905]	[0.0, -0.0, 0.0]	[-1.8399140344627085e-06, 1.819999098777771, 1.110070115828421e-06]	[123.93115997314453, 50.94041442871094, -0.00019081411301158369]	[0.08936969190835953, 1.4466652870178223, -0.1806493103504181]	[123.93131256103516, 50.85041046142578, 1.576594149810262e-05]	[0.0, 0.0, -0.0]	[0.0, -0.0, 0.0]	[0.0, 0.0, -0.0]	[0.0, -0.0, 0.0]	[0.0, 0.0, -0.0]	[0.0, -0.0, 0.0]	
0.28389879999999934	[0.0, 0.0, -0.0]	[0.0, -0.0, 0.0]	[1.2293624877929688, 1.1708423699019477e-05, -0.8270673155784607]	[0.0, -0.0, 0.0]	[-1.7845735555965803e-06, 1.8199989795684814, 1.1323751323288889e-06]	[123.93113708496094, 50.85041046142578, -0.0001892317523015663]	[0.08936969190835953, 1.4466652870178223, -0.1806493103504181]	[123.93131256103516, 50.85041046142578, 1.576594149810262e-05]	[0.0, 0.0, -0.0]	[0.0, -0.0, 0.0]	[0.0, 0.0, -0.0]	[0.0, -0.0, 0.0]	[0.0, 0.0, -0.0]	[0.0, -0.0, 0.0]	
0.300658600000002	[0.0, 0.0, -0.0]	[0.0, -0.0, 0.0]	[1.2293624877929688, 1.1708423699019477e-05, -0.8270673155784607]	[0.0, -0.0, 0.0]	[-1.7845735555965803e-06, 1.8199989795684814, 1.1323751323288889e-06]	[123.93113708496094, 50.85041046142578, -0.0001892317523015663]	[0.08936969190835953, 1.4466652870178223, -0.1806493103504181]	[123.93131256103516, 50.85041046142578, 1.576594149810262e-05]	[0.0, 0.0, -0.0]	[0.0, -0.0, 0.0]	[0.0, 0.0, -0.0]	[0.0, -0.0, 0.0]	[0.0, 0.0, -0.0]	[0.0, -0.0, 0.0]	
0.317473200000002	[0.0, 0.0, -0.0]	[0.0, -0.0, 0.0]	[1.2293624877929688, 1.1708423699019477e-05, -0.8270673155784607]	[0.0, -0.0, 0.0]	[-1.7845735555965803e-06, 1.8199989795684814, 1.1323751323288889e-06]	[123.93113708496094, 50.85041046142578, -0.0001892317523015663]	[0.08936969190835953, 1.4466652870178223, -0.1806493103504181]	[123.93131256103516, 50.85041046142578, 1.576594149810262e-05]	[0.0, 0.0, -0.0]	[0.0, -0.0, 0.0]	[0.0, 0.0, -0.0]	[0.0, -0.0, 0.0]	[0.0, 0.0, -0.0]	[0.0, -0.0, 0.0]	
0.3341163000000016	[0.0, 0.0, -0.0]	[0.0, -0.0, 0.0]	[1.2293624877929688, 1.1708423699019477e-05, -0.8270673155784607]	[0.0, -0.0, 0.0]	[-1.7845735555965803e-06, 1.8199989795684814, 1.1323751323288889e-06]	[123.93113708496094, 50.85041046142578, -0.0001892317523015663]	[0.08936969190835953, 1.4466652870178223, -0.1806493103504181]	[123.93131256103516, 50.85041046142578, 1.576594149810262e-05]	[0.0, 0.0, -0.0]	[0.0, -0.0, 0.0]	[0.0, 0.0, -0.0]	[0.0, -0.0, 0.0]	[0.0, 0.0, -0.0]	[0.0, -0.0, 0.0]	
0.3503843999999994	[0.0, 0.0, -0.0]	[0.0, -0.0, 0.0]	[1.2293624877929688, 1.1708423699019477e-05, -0.8270673155784607]	[0.0, -0.0, 0.0]	[-1.7845735555965803e-06, 1.8199989795684814, 1.1323751323288889e-06]	[123.93113708496094, 50.85041046142578, -0.0001892317523015663]	[0.09399951994419098, 1.4483309984207153, -0.181731179356575]	[123.39131164550781, 50.3104133605957, 1.4959322470531333e-05]	[0.0, 0.0, -0.0]	[0.0, -0.0, 0.0]	[0.0, 0.0, -0.0]	[0.0, -0.0, 0.0]	[0.0, 0.0, -0.0]	[0.0, -0.0, 0.0]	
0.36764940000000124	[0.0, 0.0, -0.0]	[0.0, -0.0, 0.0]	[1.2611006498336792, 1.1673876542772632e-05, -0.831263542175293]	[0.0, -0.0, 0.0]	[-1.8109110442310339e-06, 1.8199989795684814, 1.1088230849054526e-06]	[123.39115905761719, 50.31040954589844, -0.000190515915164724]	[0.10015549510717392, 1.4497443437576294, -0.18132741749286652]	[122.22132110595703, 49.86041259765625, 1.6154155673575588e-05]	[0.0, 0.0, -0.0]	[0.0, -0.0, 0.0]	[0.0, 0.0, -0.0]	[0.0, -0.0, 0.0]	[0.0, 0.0, -0.0]	[0.0, -0.0, 0.0]	
0.3847434000000014	[0.0, 0.0, -0.0]	[0.0, -0.0, 0.0]	[1.2983676195144653, 1.1669242667267099e-05, -0.8182950019836426]	[0.0, -0.0, 0.0]	[-1.8228485032523167e-06, 1.8199989795684814, 1.102922624340863e-06]	[122.22113800048828, 49.86041259765625, -0.00018861056014429778]	[0.10795511305332184, 1.4514706134796143, -0.18036559224128723]	[120.69132995605469, 49.32040786743164, 1.5177012755884789e-05]	[0.0, 0.0, -0.0]	[0.0, -0.0, 0.0]	[0.0, 0.0, -0.0]	[0.0, -0.0, 0.0]	[0.0, 0.0, -0.0]	[0.0, -0.0, 0.0]	
0.40139110000000144	[0.0, 0.0, -0.0]	[0.0, -0.0, 0.0]	[1.3451954126358032, 1.1691982763295528e-05, -0.7984386086463928]	[0.0, -0.0, 0.0]	[-1.8546953697295976e-06, 1.819999098777771, 1.0247246109429398e-06]	[120.69117736816406, 49.32040786743164, -0.00017553304496686906]	[0.11506521701812744, 1.4538230895996094, -0.18076074123382568]	[119.70132446289062, 48.600406646728516, 1.4738418030901812e-05]	[0.0, 0.0, -0.0]	[0.0, -0.0, 0.0]	[0.0, 0.0, -0.0]	[0.0, -0.0, 0.0]	[0.0, 0.0, -0.0]	[0.0, -0.0, 0.0]	
0.4179540000000017	[0.0, 0.0, -0.0]	[0.0, -0.0, 0.0]	[1.3937112092971802, 1.17724057417945e-05, -0.7949968576431274]	[0.0, -0.0, 0.0]	[-1.8675719957172987e-06, 1.8199989795684814, 9.913220537782763e-07]	[119.70117950439453, 48.600406646728516, -0.0001795687130652368]	[0.1216246634721756, 1.4562333822250366, -0.18133197724819183]	[118.89132690429688, 47.88040542602539, 1.5696437912993133e-05]	[0.0, 0.0, -0.0]	[0.0, -0.0, 0.0]	[0.0, 0.0, -0.0]	[0.0, -0.0, 0.0]	[0.0, 0.0, -0.0]	[0.0, -0.0, 0.0]	
0.4342637000000025	[0.0, 0.0, -0.0]	[0.0, -0.0, 0.0]	[1.4407985210418701, 1.1664050362014677e-05, -0.7950740456581116]	[0.0, -0.0, 0.0]	[-1.858235464169411e-06, 1.819998860359192, 9.396444511367008e-07]	[118.89117431640625, 47.88040542602539, -0.0001756990677677095]	[0.12898164987564087, 1.4590137004852295, -0.18180367350578308]	[117.9913330078125, 47.070404052734375, 1.560328200866934e-05]	[0.0, 0.0, -0.0]	[0.0, -0.0, 0.0]	[0.0, 0.0, -0.0]	[0.0, -0.0, 0.0]	[0.0, 0.0, -0.0]	[0.0, -0.0, 0.0]	
0.45102930000000185	[0.0, 0.0, -0.0]	[0.0, -0.0, 0.0]	[1.4949414730072021, 1.1834745237138122e-05, -0.7945798635482788]	[0.0, -0.0, 0.0]	[-1.864869204837305e-06, 1.8199989795684814, 9.037789823196363e-07]	[117.99119567871094, 47.070396423339844, -0.0001727620983729139]	[0.13370062410831451, 1.4609073400497437, -0.18214428424835205]	[117.45133209228516, 46.53040313720703, 1.322660409641685e-05]	[0.0, 0.0, -0.0]	[0.0, -0.0, 0.0]	[0.0, 0.0, -0.0]	[0.0, -0.0, 0.0]	[0.0, 0.0, -0.0]	[0.0, -0.0, 0.0]	
0.46716980000000063	[0.0, 0.0, -0.0]	[0.0, -0.0, 0.0]	[1.5310087203979492, 1.1692385669448413e-05, -0.7953349947929382]	[0.0, -0.0, 0.0]	[-1.8633136278367601e-06, 1.819998860359192, 9.192848438033252e-07]	[117.45116424560547, 46.53040313720703, -0.00018271952285431325]	[0.1368475705385208, 1.46218740940094, -0.1823263317346573]	[117.0913314819336, 46.1703987121582, 1.631132181501016e-05]	[0.0, 0.0, -0.0]	[0.0, -0.0, 0.0]	[0.0, 0.0, -0.0]	[0.0, -0.0, 0.0]	[0.0, 0.0, -0.0]	[0.0, -0.0, 0.0]	
0.4841216999999993	[0.0, 0.0, -0.0]	[0.0, -0.0, 0.0]	[1.555420994758606, 1.1733517567336094e-05, -0.7956468462944031]	[0.0, -0.0, 0.0]	[-1.8673337081054342e-06, 1.8199987411499023, 8.874322361407394e-07]	[117.09117126464844, 46.1703987121582, -0.0001635862427065149]	[0.1394207924604416, 1.4634816646575928, -0.1829112470149994]	[116.91133880615234, 45.81039810180664, 1.5056461961648893e-05]	[0.0, 0.0, -0.0]	[0.0, -0.0, 0.0]	[0.0, 0.0, -0.0]	[0.0, -0.0, 0.0]	[0.0, 0.0, -0.0]	[0.0, -0.0, 0.0]	
0.5004831000000003	[0.0, 0.0, -0.0]	[0.0, -0.0, 0.0]	[1.5776259899139404, 1.1689261555147823e-05, -0.8007626533508301]	[0.0, -0.0, 0.0]	[-1.8619150523591088e-06, 1.8199989795684814, 8.533720006198564e-07]	[116.91118621826172, 45.81039810180664, -0.00017687132640276104]	[0.14141462743282318, 1.4647901058197021, -0.18392330408096313]	[116.91133880615234, 45.45039367675781, 1.6773990864749067e-05]	[0.0, 0.0, -0.0]	[0.0, -0.0, 0.0]	[0.0, 0.0, -0.0]	[0.0, -0.0, 0.0]	[0.0, 0.0, -0.0]	[0.0, -0.0, 0.0]	
0.517656800000001	[0.0, 0.0, -0.0]	[0.0, -0.0, 0.0]	[1.597581148147583, 1.1824932698800694e-05, -0.8108915090560913]	[0.0, -0.0, 0.0]	[-1.8521633364798618e-06, 1.8199989795684814, 8.689518722349021e-07]	[116.91118621826172, 45.45039367675781, -0.00016925187082961202]	[0.14546869695186615, 1.4671133756637573, -0.18522922694683075]	[116.73133850097656, 44.820396423339844, 1.8763606931315735e-05]	[0.0, 0.0, -0.0]	[0.0, -0.0, 0.0]	[0.0, 0.0, -0.0]	[0.0, -0.0, 0.0]	[0.0, 0.0, -0.0]	[0.0, -0.0, 0.0]	
0.5343197000000011	[0.0, 0.0, -0.0]	[0.0, -0.0, 0.0]	[1.6356998682022095, 1.1693551641656086e-05, -0.8237872123718262]	[0.0, -0.0, 0.0]	[-1.8824451899490668e-06, 1.8199987411499023, 8.641504223305674e-07]	[116.73118591308594, 44.820396423339844, -0.00016101048095151782]	[0.15019933879375458, 1.470163106918335, -0.18722787499427795]	[116.64134979248047, 44.01040267944336, 1.8489670765120536e-05]	[0.0, 0.0, -0.0]	[0.0, -0.0, 0.0]	[0.0, 0.0, -0.0]	[0.0, -0.0, 0.0]	[0.0, 0.0, -0.0]	[0.0, -0.0, 0.0]	
0.5510096000000004	[0.0, 0.0, -0.0]	[0.0, -0.0, 0.0]	[1.6839478015899658, 1.1710953913279809e-05, -0.8447735905647278]	[0.0, -0.0, 0.0]	[-1.8481814549886622e-06, 1.8199987411499023, 8.336337486980483e-07]	[116.64120483398438, 44.010406494140625, -0.00016576846246607602]	[0.15538464486598969, 1.4736337661743164, -0.1894359588623047]	[116.55135345458984, 43.11040115356445, 1.8529051885707304e-05]	[0.0, 0.0, -0.0]	[0.0, -0.0, 0.0]	[0.0, 0.0, -0.0]	[0.0, -0.0, 0.0]	[0.0, 0.0, -0.0]	[0.0, -0.0, 0.0]	
0.5672578000000001	[0.0, 0.0, -0.0]	[0.0, -0.0, 0.0]	[1.739128828048706, 1.1699117749230936e-05, -0.8690396547317505]	[0.0, -0.0, 0.0]	[-1.8431697981213802e-06, 1.8199987411499023, 8.02914200903615e-07]	[116.55121612548828, 43.110408782958984, -0.00015579673345200717]	[0.16004547476768494, 1.4768303632736206, -0.19136355817317963]	[116.46136474609375, 42.30039978027344, 1.7888543879962526e-05]	[0.0, 0.0, -0.0]	[0.0, -0.0, 0.0]	[0.0, 0.0, -0.0]	[0.0, -0.0, 0.0]	[0.0, 0.0, -0.0]	[0.0, -0.0, 0.0]	
0.5850044000000025	[0.0, 0.0, -0.0]	[0.0, -0.0, 0.0]	[1.7905703783035278, 1.1650168744381517e-05, -0.8912332653999329]	[0.0, -0.0, 0.0]	[-1.8353315454078256e-06, 1.8199987411499023, 8.187849971363903e-07]	[116.46122741699219, 42.30039978027344, -0.00015316851204261184]	[0.16293179988861084, 1.4789996147155762, -0.19280022382736206]	[116.46136474609375, 41.76039505004883, 1.874417284852825e-05]	[0.0, 0.0, -0.0]	[0.0, -0.0, 0.0]	[0.0, 0.0, -0.0]	[0.0, -0.0, 0.0]	[0.0, 0.0, -0.0]	[0.0, -0.0, 0.0]	
0.6010890999999994	[0.0, 0.0, -0.0]	[0.0, -0.0, 0.0]	[1.8248279094696045, 1.1780860404542182e-05, -0.9082844853401184]	[0.0, -0.0, 0.0]	[-1.814336087591073e-06, 1.8199987411499023, 8.121577366182464e-07]	[116.46122741699219, 41.760398864746094, -0.0001539588556624949]	[0.16864889860153198, 1.483428716659546, -0.19564588367938995]	[116.46137237548828, 40.680397033691406, 1.846994746301789e-05]	[0.0, 0.0, -0.0]	[0.0, -0.0, 0.0]	[0.0, 0.0, -0.0]	[0.0, -0.0, 0.0]	[0.0, 0.0, -0.0]	[0.0, -0.0, 0.0]	
0.6180580000000013	[0.0, 0.0, -0.0]	[0.0, -0.0, 0.0]	[1.895566701889038, 1.1726331649697386e-05, -0.9434940814971924]	[0.0, -0.0, 0.0]	[-1.7969824739338947e-06, 1.8199987411499023, 8.093867336356197e-07]	[116.46123504638672, 40.680397033691406, -0.00014484490384347737]	[0.17194901406764984, 1.486067771911621, -0.19728851318359375]	[116.46138000488281, 40.050392150878906, 2.0561592464218847e-05]	[0.0, 0.0, -0.0]	[0.0, -0.0, 0.0]	[0.0, 0.0, -0.0]	[0.0, -0.0, 0.0]	[0.0, 0.0, -0.0]	[0.0, -0.0, 0.0]	
0.634321700000001	[0.0, 0.0, -0.0]	[0.0, -0.0, 0.0]	[1.9382787942886353, 1.1627421372395474e-05, -0.9647542834281921]	[0.0, -0.0, 0.0]	[-1.7928965689861798e-06, 1.8199986219406128, 8.006730354281899e-07]	[116.46125793457031, 40.050392150878906, -0.00014441651001106948]	[0.17475681006908417, 1.4883618354797363, -0.1986861228942871]	[116.46138763427734, 39.510398864746094, 2.115567804139573e-05]	[0.0, 0.0, -0.0]	[0.0, -0.0, 0.0]	[0.0, 0.0, -0.0]	[0.0, -0.0, 0.0]	[0.0, 0.0, -0.0]	[0.0, -0.0, 0.0]	
0.651113500000001	[0.0, 0.0, -0.0]	[0.0, -0.0, 0.0]	[1.975787878036499, 1.1670371350192e-05, -0.9834238290786743]	[0.0, -0.0, 0.0]	[-1.7588511127542006e-06, 1.8199987411499023, 8.086792604444781e-07]	[116.46125030517578, 39.510398864746094, -0.00014406528498511761]	[0.17708182334899902, 1.4902961254119873, -0.1998433768749237]	[116.46138763427734, 39.06039810180664, 2.032985503319651e-05]	[0.0, 0.0, -0.0]	[0.0, -0.0, 0.0]	[0.0, 0.0, -0.0]	[0.0, -0.0, 0.0]	[0.0, 0.0, -0.0]	[0.0, -0.0, 0.0]	
0.6677244000000009	[0.0, 0.0, -0.0]	[0.0, -0.0, 0.0]	[2.007707118988037, 1.1676883332256693e-05, -0.9993112683296204]	[0.0, -0.0, 0.0]	[-1.7648528682912001e-06, 1.8199986219406128, 7.967777264639153e-07]	[116.46125030517578, 39.060394287109375, -0.0001370539393974468]	[0.17950260639190674, 1.4934332370758057, -0.20281259715557098]	[116.82138061523438, 38.34040069580078, 1.878302100521978e-05]	[0.0, 0.0, -0.0]	[0.0, -0.0, 0.0]	[0.0, 0.0, -0.0]	[0.0, -0.0, 0.0]	[0.0, 0.0, -0.0]	[0.0, -0.0, 0.0]	
0.6844093999999998	[0.0, 0.0, -0.0]	[0.0, -0.0, 0.0]	[2.053600788116455, 1.1747861208277754e-05, -1.0383044481277466]	[0.0, -0.0, 0.0]	[-1.7571055650478229e-06, 1.8199986219406128, 8.220613381126896e-07]	[116.82124328613281, 38.34040069580078, -0.00013885834778193384]	[0.1815340369939804, 1.4966219663619995, -0.20608735084533691]	[117.2713851928711, 37.620399475097656, 1.9710894775926135e-05]	[0.0, 0.0, -0.0]	[0.0, -0.0, 0.0]	[0.0, 0.0, -0.0]	[0.0, -0.0, 0.0]	[0.0, 0.0, -0.0]	[0.0, -0.0, 0.0]	
